,review_date,review_rating,review_text,verified_purchase,review_time,review_textlength,helpful_review
1952,4/13/2019,5,Just as ordered great value arrived as stated good service,True,2019-04-13 05:31:00,58,4
1953,4/14/2019,5,"Lasts all day and has that amazing lynx Africa smell, use this all the time now.",True,2019-04-14 13:20:00,80,4
1954,4/14/2019,5,Leaves a nice streak free clean and shine and smells fresh.,True,2019-04-14 00:32:00,59,1
1955,4/14/2019,1,I purchased this product recently and there is smell and consistency as used to be. I am sure the product was diluted. I guess this water with a bit of a blue pigment. I am very disappointed with a quality of it.,True,2019-04-14 23:16:00,212,1
1956,4/14/2019,5,"Lasts all day and has that amazing lynx Africa smell, use this all the time now.",True,2019-04-14 13:28:00,80,3
1957,4/14/2019,4,Decent softener. Its a bit hard to make it last as long as the listed number of washes,True,2019-04-14 12:11:00,87,2
1958,4/14/2019,5,"Comfort Creations are the best all round fabric conditioner/softener on the market, although a few come close this product can't be matched for scent, softness and value for money. The Honeysuckle & Sandalwood is my personal favourite, however all 6 scents would have the same description as above.",True,2019-04-14 09:07:00,298,3
1959,4/14/2019,4,Good bargin,True,2019-04-14 07:40:00,11,0
1960,4/14/2019,1,"To start a few capsules where empty and called persil to get nothing from them, normally you would get a sorry and a voucher is in the post, no nothing. Now after using a whole packet, we are still not happy, they have left the slimy capsule on the clothes, meaning we have to wash again and this wasn't first time a few times over the whole packet. I've never had problems like this with any other brand. But Im totally unhappy and would not recommend anyone buying these or even give any stars for the companies response to the problem. NOT RECOMMENDED! DO NOT BUY!",True,2019-04-14 21:28:00,567,4
1961,4/14/2019,1,"To start a few capsules where empty and called persil to get nothing from them, normally you would get a sorry and a voucher is in the post, no nothing. Now after using a whole packet, we are still not happy, they have left the slimy capsule on the clothes, meaning we have to wash again and this wasn't first time a few times over the whole packet. I've never had problems like this with any other brand. But Im totally unhappy and would not recommend anyone buying these or even give any stars for the companies response to the problem. NOT RECOMMENDED! DO NOT BUY!",True,2019-04-14 17:01:00,567,4
1962,4/14/2019,1,"To start a few capsules where empty and called persil to get nothing from them, normally you would get a sorry and a voucher is in the post, no nothing. Now after using a whole packet, we are still not happy, they have left the slimy capsule on the clothes, meaning we have to wash again and this wasn't first time a few times over the whole packet. I've never had problems like this with any other brand. But Im totally unhappy and would not recommend anyone buying these or even give any stars for the companies response to the problem. NOT RECOMMENDED! DO NOT BUY!",True,2019-04-14 14:23:00,567,1
1963,4/14/2019,1,"To start a few capsules where empty and called persil to get nothing from them, normally you would get a sorry and a voucher is in the post, no nothing. Now after using a whole packet, we are still not happy, they have left the slimy capsule on the clothes, meaning we have to wash again and this wasn't first time a few times over the whole packet. I've never had problems like this with any other brand. But Im totally unhappy and would not recommend anyone buying these or even give any stars for the companies response to the problem. NOT RECOMMENDED! DO NOT BUY!",True,2019-04-14 11:54:00,567,4
1964,4/26/2019,4,"In this ""kit"" for sensitive skin you get x2 Persil non-biological washing detergent (potentially 48 washes) and x1 ultra-concentrate Comfort Pure (potentially 38 washes). I say potentially because if you are doing larger loads you'll need to increase the amount you use. We tend to alternate between Fairy and Persil non-bio, not only because we have young children but also because some family members have sensitive skin. We've never had an issue with someone having a reaction due to Persil, it's probably our preferred brand. We don't use Comfort Pure all the time because some members of the family don't like how it leaves their clothes feeling (too soft!), but we do use it on the children's clothes because it leaves them nice and soft. Both products in this kit are endorsed by the British Skin Foundation. Price for the kit at the time of writing the review is £11, this is slightly more than you would currently get the individual products in some supermarkets (£3 for each product). But you are getting them delivered too. If you wanted to give a practical baby shower gift, this would be ideal, slightly different to a nappy pyramid. Would also make a practical house-warming present. Overall - good products that work, slightly on the expensive side.",False,2019-04-26 04:35:00,1264,1
1965,4/15/2019,5,"This fake tan moisturizer is honestly the most amazing tan i have ever used. I have tried them ALL i mean ALL! it is so soft on the skins, dries almost instantly and honestly is just so lovely.It gives a really natural but deep tan and lasts ages! i usually do this twice a week and then give a good exfoliation once a week and start again. This is now my holy grail, i will constantly purchase this!",False,2019-04-15 07:00:00,400,2
1966,4/15/2019,3,"Does what it says, doesn't smell that great though",True,2019-04-15 18:50:00,50,1
1967,4/15/2019,5,"I love the Tresemme hair products and this shampoo is great. A little bit goes a long way making these bottles last ages! Hair feels silky afterwards and smells great. The price is fab, and in line with sale costs at high street supermarkets.",True,2019-04-15 22:53:00,242,1
1968,4/15/2019,5,Happy with purchase,True,2019-04-15 06:27:00,19,3
1969,4/15/2019,5,"I love the Tresemme hair products and this shampoo is great. A little bit goes a long way making these bottles last ages! Hair feels silky afterwards and smells great. The price is fab, and in line with sale costs at high street supermarkets.",True,2019-04-15 00:42:00,242,2
1970,4/15/2019,3,"Does what it says, doesn't smell that great though",True,2019-04-15 07:31:00,50,0
1971,4/15/2019,5,I love English mustard. It's by far better than the Polish stuff.,True,2019-04-15 05:10:00,65,2
1972,4/15/2019,5,Value for money,True,2019-04-15 07:41:00,15,4
1973,4/16/2019,5,"As a strict vegetarian I've missed eating cornetto's since finding out they wernt veggie, so i was eager to try these. They are delicious, i cant tell any difference in taste or texture to what i remember of the normal ones.",False,2019-04-16 12:31:00,224,2
1974,5/1/2019,5,Everyone in our family likes ice cream.. this flavour is not an exempt. The taste was yummy ... worth for the money.... there were 4 sticks of medium size...,False,2019-05-01 00:57:00,157,0
1975,4/16/2019,5,Very good price & product,True,2019-04-16 07:43:00,25,3
1976,4/16/2019,5,Made my hair look alive again but not too oily. The scent isnt. Too powerful as well.,True,2019-04-16 01:53:00,86,4
1977,4/16/2019,5,This is a good value buy for treseme shampoo. This shampoo is good for dry hair that needs moisturising.,True,2019-04-16 12:45:00,104,4
1978,4/16/2019,5,Love how soft this shampoo leaves my hair,True,2019-04-16 06:28:00,41,4
1979,4/16/2019,5,Happy with purchase,True,2019-04-16 02:25:00,19,0
1980,4/16/2019,5,Would buy again,True,2019-04-16 08:52:00,15,4
1981,4/16/2019,5,My daughter recommended this to me as she has been using it for last two years and I always commented on her lovely natural tanned legs. Thought I would try this instead of my usual St.Tropez Gradual Tan the one you use in the shower. Well I am so glad I did as it not only gave me natural tan but also had a slight shimmer to it which made my legs look a lot healthier considering I am over 60 and it does not have that awful smell either like other fake tans. I use it once every other day and in between use a body polish to get rid of any dead skin cells and this products seems to work well doing it this way.,False,2019-04-16 05:05:00,614,4
1982,4/16/2019,5,Absolutely love this smell. My washing always smells so fresh. I do hope this 'limited edition' end up a stayer. Best softener I've used in over 35 years.,False,2019-04-16 01:00:00,154,0
1983,4/16/2019,5,Very good price & product,True,2019-04-16 23:20:00,25,4
1984,4/16/2019,5,Made my hair look alive again but not too oily. The scent isnt. Too powerful as well.,True,2019-04-16 22:34:00,86,4
1985,4/16/2019,5,This is a good value buy for treseme shampoo. This shampoo is good for dry hair that needs moisturising.,True,2019-04-16 18:49:00,104,0
1986,4/16/2019,5,Love how soft this shampoo leaves my hair,True,2019-04-16 20:15:00,41,2
1987,4/16/2019,5,Light fragrance and leave clothes soft.,True,2019-04-16 04:48:00,39,4
1988,4/16/2019,5,Great value for money. Light fragrance and leaves clothes soft.,True,2019-04-16 02:53:00,63,0
1989,4/16/2019,5,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasnt affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True,2019-04-16 13:32:00,234,2
1990,4/16/2019,5,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasnt affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True,2019-04-16 15:30:00,234,2
1991,4/16/2019,5,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasnt affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True,2019-04-16 21:23:00,234,1
1992,4/16/2019,5,"Came in 3 separate Packets which all have a Sealable top. Scent is lovely, hasnt affected my Kids skin at all, I do find I need to put fabric softener in as they are Rough when dry, but otherwise are Great. Fantastic value for money!",True,2019-04-16 11:32:00,234,1
1993,4/17/2019,1,I bought 2 of the same bottles and they were both differant colour and had a different fragrance.,False,2019-04-17 17:25:00,97,0
1994,4/17/2019,5,Great ice cream! Very rich like the more superior brands of the dairy stuff.,False,2019-04-17 09:32:00,76,1
1995,4/17/2019,5,Having read the reviews about the strong smell I checked the bottle I'm currently using the bottle is identical it's not particularly strong smelling and I actually like it. I'm ordering another one and will check the smell before accepting it. If it is indeed changed it will be returned.,False,2019-04-17 19:21:00,289,1
1996,4/17/2019,1,"Bought this as it was on offer, and thiught how different cojld it be from the garnier summer glow? Well aparently this is made to not only go stripey and make your feet orange, but to make you stink of false tan. Moral of the story, I should have bought the garnier, it has a better smell and I've never had streaking from it.",False,2019-04-17 16:05:00,327,4
1997,4/17/2019,5,Brownie points all round,False,2019-04-17 02:00:00,24,0
1998,4/17/2019,5,So pleased to have found this absolutely delicious ice cream. Soft creamy and a lovely vanilla flavour. Very hard not to finish the tub in one go.,False,2019-04-17 05:46:00,146,0
1999,4/17/2019,4,VFM,True,2019-04-17 19:08:00,3,4
2000,4/17/2019,5,Very good buy,True,2019-04-17 04:23:00,13,2
2001,4/18/2019,5,"Great snack , love drinking the juice when all the noodles have gone or making a bread and butter noodle sandwich.. yum lol",False,2019-04-18 00:22:00,123,0
2002,4/17/2019,1,I bought 2 of the same bottles and they were both differant colour and had a different fragrance.,False,2019-04-17 20:10:00,97,0
2003,4/18/2019,1,bland .no beef or tomato flavour at all! sachet of watery cheap sauce. i dont recall it being this bad as ive had the beef one before n it was thick)tasty.wont be buying again.,False,2019-04-18 03:31:00,176,2
2004,5/17/2019,5,My all time favourite softener I\u2019ve never smelt anything so nice and lasts for a long time very happy customer,False,2019-05-17 20:30:00,115,4
2005,4/18/2019,5,Works well.,True,2019-04-18 12:30:00,11,1
2006,4/18/2019,5,Tastes better than any other brand,True,2019-04-18 10:25:00,34,5
2007,4/17/2019,4,VFM,True,2019-04-17 23:45:00,3,0
2008,4/17/2019,5,Love this smell,True,2019-04-17 18:27:00,15,4
2009,4/17/2019,5,It really lasts longer and much cheaper in the end,False,2019-04-17 04:24:00,50,2
2010,4/18/2019,5,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True,2019-04-18 08:32:00,75,0
2011,4/18/2019,5,Exactly what youd expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True,2019-04-18 19:27:00,117,3
2012,4/18/2019,5,Exactly what youd expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True,2019-04-18 14:02:00,117,1
2013,4/18/2019,5,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True,2019-04-18 08:37:00,75,1
2014,4/18/2019,5,Exactly what youd expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True,2019-04-18 09:00:00,117,2
2015,4/18/2019,5,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True,2019-04-18 12:33:00,75,1
2016,4/18/2019,5,Exactly what youd expect. I occasionally use 2 pods for larger loads. Slightly cheaper per pod than the supermarket.,True,2019-04-18 05:39:00,117,1
2017,4/18/2019,5,Quick delivery good value for money Leaves clothes smelling clean an fresh.,True,2019-04-18 14:05:00,75,2
2018,4/18/2019,5,Works well.,True,2019-04-18 04:43:00,11,3
2019,4/20/2019,1,This felt like it was watered down and wasnt closed when I received it. In fact this like is a really poor product. Do not buy.,True,2019-04-20 23:34:00,128,1
2020,4/19/2019,5,"Purchased this for my sport mad teenage daughter who wanted a deodorant that would last until the end of the day, this product does exactly what is promises the scent is also amazing",True,2019-04-19 01:09:00,182,4
2021,4/19/2019,5,"We have allergies, this product is the only one good for us",True,2019-04-19 04:12:00,59,3
2022,4/19/2019,5,"Purchased this for my sport mad teenage daughter who wanted a deodorant that would last until the end of the day, this product does exactly what is promises the scent is also amazing",True,2019-04-19 11:27:00,182,1
2023,4/19/2019,5,Very lovely,True,2019-04-19 18:55:00,11,2
2024,4/20/2019,5,"I love this cleansing lotion, its thick and gentle on my skin and with Superdrug's fantastic price deals if was even better.",False,2019-04-20 10:27:00,124,3
2025,4/20/2019,1,Do NOT buy this or any other simple products as they have changed the preservatives in them. I have come out in a bad sore rash my eyes are burning and my top lip tingled I had to wash it all off! I phoned simple and she told me they have had a product change in all their stuff changing the preservatives!! When I asked WHY she just said I don't know it just changed. I want to know why!!?? There's no good reason except maybe for them to save money using cheaper ingredients!! I've used simple products for nearly 20 years since Nivea did the same and sold their company to a German company who changed all their products. Im really angry about this what am I supposed to use now. I have VERY sensitive skin and simple was ok but now it's rubbish! Im skin is sore burnt and simple just don't care!! Please be careful as I usually stock up when my products are on offer but fully Asda gave me a refund onto a gift card as I didn't have the receipt for the 6 bottles I had or I'd have been well out if pocket!!??,False,2019-04-20 06:31:00,1012,2
2026,4/20/2019,5,These are just perfect. They really created the perfect fruit-cream balance in a lollie. Love the fact that the cream is not foamy as the rest of vanilla ice cream flavours,False,2019-04-20 01:56:00,172,0
2027,4/20/2019,5,Absolutely delicious. My sons favourite,False,2019-04-20 10:35:00,39,0
2028,4/20/2019,4,One star removed as most of the pieces were cracked .,False,2019-04-20 19:38:00,53,2
2029,4/20/2019,3,"I bought this today as my mother has banned tan in my house so thought I could be sneaky and purchase a moisturiser/tan all in one. When I applied it seemed a bit sticky, but just thought it would sink in after a bit of time. When I woke up in the morning the tan hadn't sunk in at all and still felt tacky. The colour of the tan is really natural and gives a healthy glow and doesn't smell, easy for a last minute night out.",False,2019-04-20 04:54:00,425,0
2030,4/20/2019,5,Great buy,True,2019-04-20 05:09:00,9,1
2031,4/20/2019,5,Good price,True,2019-04-20 07:33:00,10,4
2032,4/20/2019,5,Thank god somebody delivers to Brazil!!! Making expats lives more bearable. Thank you :),True,2019-04-20 16:05:00,88,0
2033,4/20/2019,5,Great buy,True,2019-04-20 06:29:00,9,4
2034,4/20/2019,1,"I do not like these wipes at all, VERY scratchy on skin, not gentle at all. Would not recommend. Wipes rip apart easily during use.",True,2019-04-20 11:11:00,131,4
2035,4/21/2019,5,Ok,True,2019-04-21 07:22:00,2,0
2036,4/20/2019,5,Good price,True,2019-04-20 23:52:00,10,5
2037,4/20/2019,5,Good buy,True,2019-04-20 14:59:00,8,2
2038,4/20/2019,5,Good buy,True,2019-04-20 11:11:00,8,2
2039,4/20/2019,5,Good buy,True,2019-04-20 03:42:00,8,3
2040,4/20/2019,5,Good buy,True,2019-04-20 07:44:00,8,2
2041,4/21/2019,5,I had really dry patches on my forehead and cheeks for months and I tried loads of different expensive products but none of them worked. I used this scrub once and it got rid of it and made my skin so smooth! Very good scrub but dry flaky skin on your face.,False,2019-04-21 06:19:00,257,0
2042,4/21/2019,1,"This was my favourite deodorant and I was using it for years. I just bought a new can and realised that they changed the fragrance. I hate it, it's awful. Need to find a new deodorant now....",False,2019-04-21 20:07:00,191,4
2043,4/21/2019,5,Ok,True,2019-04-21 22:19:00,2,4
2044,4/21/2019,5,"Great product, nice smell to it. Does the job well.",True,2019-04-21 11:05:00,51,0
2045,4/21/2019,5,The product smelt great and made clothes smell fresh however it was priced cheaper/ same in tesco and Wilkinsons,False,2019-04-21 00:54:00,113,4
2046,4/21/2019,5,"Can't go wrong for the price! I often use this alongside fake tan to sustain the colour and my skin often gets dry after applying fake tan so this helps to keep it hydrated! It's so quick and easy to apply. You can apply either morning or night and leave on - you'll see results quickly! So good to take away on holiday too to give you that extra summer glow and colour that's so easy to do! However... once you've finished applying, make sure you wash your hands or wipe your palms with a wet wipe. Also clean your nails thoroughly as the colour can stick there as you're using your hands to apply. Other than that, really recommends this product and it's such good value for money!",False,2019-04-21 04:31:00,683,2
2047,4/21/2019,1,"This was my favourite deodorant and I was using it for years. I just bought a new can and realised that they changed the fragrance. I hate it, it's awful. Need to find a new deodorant now....",False,2019-04-21 08:58:00,191,0
2048,4/21/2019,1,"This was my favourite deodorant and I was using it for years. I just bought a new can and realised that they changed the fragrance. I hate it, it's awful. Need to find a new deodorant now....",False,2019-04-21 19:53:00,191,1
2049,4/21/2019,5,All good,True,2019-04-21 19:03:00,8,2
2050,4/21/2019,5,I love these noodles.,True,2019-04-21 14:52:00,21,1
2051,4/24/2019,5,I got this only for £8.50 hope it will reduce again. As it smell is very mice and every load to the consistency of how it will continues to work.,True,2019-04-24 06:51:00,145,1
2052,4/21/2019,5,Lovely scent and excellent value for money,True,2019-04-21 11:12:00,42,3
2053,4/22/2019,5,Nice deodorant lasts ages and smells not overpowering,False,2019-04-22 01:23:00,53,0
2054,4/22/2019,5,Like smell fresh & clean,True,2019-04-22 14:05:00,24,5
2055,4/22/2019,5,"Absolutely great value from Amazon, ideal as a snack when its too warm to cook. Fast delivery too.",True,2019-04-22 10:55:00,98,2
2056,4/22/2019,3,For the first time I bought this ice cream (as the reviews are so good)and try it. To be honest its not that bad but not amazing. The vanilla yogurt from alpro is way better. My kids enjoyed but for me need to have more vanilla flavour. My husband smelled and says smell like a big blop of cream.,False,2019-04-22 01:27:00,297,0
2057,4/22/2019,1,"Same as previous reviewer, purchased as on offer. Not sure if the formula has changed streaky and orange, can see the streaks once dried. Would not buy again. Now searching for a better product.",False,2019-04-22 03:50:00,194,1
2058,4/22/2019,5,We are verry happy with comfort that is what we by all the time thank you so much,True,2019-04-22 05:59:00,81,1
2059,4/23/2019,5,"After being caught out by the sudden nice weather and me still being as pale as an uncooked chip I bought a bottle of this to try. The very first time I used it, I did have a couple of streaks on my legs then I read the instructions and realised it says you must apply it in circles, so the next day I used a liberal amount and made sure to use a circular motion all over and I was delighted that on only the second day I had enough colour to go bare-legged (it had also covered up the streaks too)I have now applied this for 4 days running and look like I have been away for a week in the sun. It is a really natural even colour. There is a bit of a whiff of fake tan when you first apply it but it wears off after a few hours. My skins feels so smooth and moisturised too which is an added bonus!",False,2019-04-23 06:39:00,798,4
2060,5/14/2019,5,"I've always longed for more of a healthy colour to my skin as I am extremely pale, but have been put off each time I have used a tanning product because- well, it's been disastrous. However! This is the first (and only) successful product that i have used which creates a beautifully even, healthy and natural tan within a few days.I could not rate this enough. I also have sensitive, spot-prone skin on my face but I have been able to use this on my face successfully as well. Long-lasting, deeply moisturising and super natural. 10/10 my favourite!",False,2019-05-14 07:40:00,550,0
2061,5/13/2019,5,Ive been using this product for 3 days now. I have a natural tan from this. Easy to apply and i like this better than the bondi sands gradual tan. It does have a slight fake tan smell at first but this wears away. Very pleased,False,2019-05-13 23:10:00,226,2
2062,5/8/2019,5,I used these everyday for about 3 months and they are great I love simple wipes anyway but these ones are great they remove all your make up and leave your skin feeling refreshed I will definitely buy these [This review was collected as part of a promotion.],False,2019-05-08 03:50:00,258,3
2063,5/19/2019,5,I put this on every night before I go to bed and when I wake up in the morning my skin feels so hydrated and plumped - I love it! I have sensitive skin and have struggled with eczema throughout my life but this cream has never caused me any problems. I love it.,False,2019-05-19 07:37:00,261,1
2064,5/8/2019,5,"It the perfect and gentle product, focusing on hydration! Not tacky at all , which is also very important to me, goes with every cream :) Highly recommend !!!",False,2019-05-08 05:13:00,158,1
2065,5/19/2019,5,"My friend told me about dove a few months back and she recommended this particular one. I can see why now though. It makes your skin beautifully soft and it smells devine. Honestly now, I just can't live without it. I always have to buy this scent. It's my signature haha. It's nice to see this is on offer as I wouldn't buy it for nearly £4 I'd go to savers instead and get it as it is normally £1.95. Overall, buy it, smell it, pamper yourself and if you love baths you can get this scent in dove bubble bath too. Hehehe. Enjoy!",False,2019-05-19 00:45:00,530,0
2066,5/1/2019,5,"This is my favorite affordable body wash! Super moisturizing, doesnt leave any bad residue, and all the scents are so fresh! Highly recommend!",False,2019-05-01 02:33:00,142,4
2067,5/1/2019,5,This is my go to body wash! Leaves skin feeling super soft and doesnt irritate sensitive skin from harsh perfumes or chemicals. Will continue to use this product for every shower and bath. Also pretty inexpensive,False,2019-05-01 04:13:00,212,3
2068,5/1/2019,5,It smells great and it really does help moisture your skin. Its really soft and smooth on your skin.,False,2019-05-01 00:44:00,100,2
2069,5/1/2019,5,"This is the only body wash that helps my dry skin, i get really bad red bumps and dryness and this helps tremendously. it smells amazing and leaves my skin feeling smooth and silky. I will not buy another body wash.",False,2019-05-01 11:00:00,215,2
2070,5/1/2019,4,"This soap has a lovely scent,very plentiful,I would prefer if it had a longer lasting scent on body in comparison to some other products but overall I would recommend",False,2019-05-01 05:56:00,166,0
2071,5/1/2019,5,This is recommended for anyone that has dry skin and doesnt like it to feel oily. This is my skin so soft and glowing. Very affordable.,False,2019-05-01 00:07:00,135,2
2072,5/1/2019,4,"Very moisturizing! Nice thick consistent, smooth and soft on skin. Smells amazing and long lasting clean.",False,2019-05-01 03:07:00,105,0
2073,5/1/2019,5,"Smells wonderful, it has a light clean scent. It leaves skin feeling moisturized and smooth. This is the only body wash I use. It is my go to. Its affordable and would continue to recommend this to my friends and family.",False,2019-05-01 03:11:00,220,4
2074,5/1/2019,5,"Smells wonderful, it has a light clean scent. It leaves skin feeling moisturized and smooth. This is the only body wash I use. It is my go to. Its affordable and would continue to recommend this to my friends and family.",False,2019-05-01 03:39:00,220,4
2075,5/1/2019,5,"This is the only body wash that helps my dry skin, i get really bad red bumps and dryness and this helps tremendously. it smells amazing and leaves my skin feeling smooth and silky. I will not buy another body wash.",False,2019-05-01 04:22:00,215,4
2076,5/1/2019,5,It smells great and it really does help moisture your skin. Its really soft and smooth on your skin.,False,2019-05-01 05:10:00,100,0
2077,5/1/2019,4,"Very moisturizing! Nice thick consistent, smooth and soft on skin. Smells amazing and long lasting clean.",False,2019-05-01 08:01:00,105,4
2078,5/1/2019,5,"This is my favorite affordable body wash! Super moisturizing, doesnt leave any bad residue, and all the scents are so fresh! Highly recommend!",False,2019-05-01 05:08:00,142,0
2079,5/1/2019,4,"This soap has a lovely scent,very plentiful,I would prefer if it had a longer lasting scent on body in comparison to some other products but overall I would recommend",False,2019-05-01 15:51:00,166,2
2080,5/1/2019,5,This is my go to body wash! Leaves skin feeling super soft and doesnt irritate sensitive skin from harsh perfumes or chemicals. Will continue to use this product for every shower and bath. Also pretty inexpensive,False,2019-05-01 04:45:00,212,1
2081,5/1/2019,5,This is recommended for anyone that has dry skin and doesnt like it to feel oily. This is my skin so soft and glowing. Very affordable.,False,2019-05-01 10:30:00,135,2
2082,5/9/2019,5,I've tryed all fake tans this is the best by far looks natural it's amazing,False,2019-05-09 03:18:00,75,3
2083,5/16/2019,4,"Having quite fair skin its hard to find a product that does not make you go streaky and look like you have been sprayed in orange juice well I have been applying this for a week now and my skin looks and feels amazing. I have had so many comments on what a nice colour my skin is! So I went back and bought 3 more bottles today! Only reason I didn't give 5 stars is because as its developing the smell is a bit strong, smells like your cooking Haha, but to get such an amazing result I'm happy with that. Highly recommend",False,2019-05-16 03:01:00,521,0
2084,5/11/2019,4,Purchased a week ago have used it about 4 times and after second application I already had a nice subtle tan didn't expect it to work so quick Would say get some disposable gloves as even washing hands straight away did notice odd markings on hands,False,2019-05-11 13:16:00,248,3
2085,5/1/2019,5,"Bought this not so long ago on special offer but was not expecting much as very rarely lotions give me the desired effect however this one is absolutely perfect. The tan effect is so natural , no blotches or patches. Gorgeous brown colour. 100% recommend.",False,2019-05-01 06:10:00,255,0
2086,5/11/2019,2,I bought this because I am very fair and hide from sunshine. However this product felt good as a moisturizer however felt clingy and greazy after a few minutes. After 2 hours of waiting the cream remains sticky. Also no change in my skin colour. I am really disappointed. I advise not to buy this product.,False,2019-05-11 17:59:00,305,0
2087,5/17/2019,2,"Purchased because it was on offer and my blindingly white legs needed a bit of help. I only wanted a gradual tanner because there is less chance of obvious streaks. It smelt nice on application, a light floral scent. However within a few hours it smelt stronger than actual full on fake tan - very unpleasant. I could also feel the cream sitting on my skin, not fully absorbed or dry. The actual tanning result was barely noticeable. I won't be buying again.",False,2019-05-17 19:41:00,458,4
2088,5/14/2019,5,"Love this! I am fair haired, blue eyed, lily white skin older lady who burns to a crisp in the sun, when i uncover. Having just returned from holiday i wanted to at least look like i had a tan but it was very cold there. I bought this on offer and went for Fair - Med. The first time i put it on my arms all over sparingly i didnt really notice that much although there was definately something. Today i thought let me add a bit more after a my usual morning shower. I applied a bit more liberally over arms legs, and face. I have had comments today on what a lovely glow i have. It has developed nicely today. I have a sassy looking healthy bod and i feel good. Bought another tube and just ordered a few more whilst on offer. I hate sitting in the sun and burning (unless i am covered in P20 lotion) and this is a very safe way to get the bronze look. No streaks, easy to apply, doesnt stain hands, slight tan smell but not too much. I am hooked.",False,2019-05-14 23:26:00,948,0
2089,5/15/2019,4,"Really like the light colour this product gives me-easy to use & streak free. However, reading a lot of reviews many claim the lotion dries quickly however this is not my experience. I spend about an hour drying off and am sticky most of the day.",False,2019-05-15 06:46:00,246,0
2090,5/2/2019,5,Husbands Likes Dove Extra Fresh. It Has A Nice Fresh Clean Smell.,False,2019-05-02 13:10:00,65,4
2091,5/17/2019,5,Started using this product 2 months ago. I have stopped sweating and stay dry all day. It is the first time my sweating has been under control for about 5 years. My confidence has return. It's great. Try this product. Give it a few days to kick in.,False,2019-05-17 06:14:00,248,4
2092,5/14/2019,5,Finally found a deodorant for the menopausal women.,False,2019-05-14 06:23:00,51,2
2093,5/13/2019,5,Really clean and fresh smelling fragrance that absolutely lasted all day long x kept me wonderful fresh and dry x I love dove and and all their products x especially the body wash and deodorants x,False,2019-05-13 03:31:00,196,5
2094,4/28/2019,5,"I have been looking for a good face SPF for so long now, especially as the weather has started to improve, but i have always found them to be so expensice - I am so happy this is so inexpensive! I have oily skin and this doesn't make me greasy and it looks amazing under makeup, my makeup looks so much better when I have this on, my foundation goes on so smoothly and my pores are hardly visible! love love love this, really mosituring and good sun protection",False,2019-04-28 04:49:00,460,0
2095,5/7/2019,5,"I started using Cerave's facial lotion a few months ago and since had constant breakouts which isn't the norm for me. Wanting to love the product, I persisted until very recently when I decided enough was enough. I picked up this Simple one and it's the best thing I've done. Within two days not only have my current spots begun to clear, the overall look of my face is so much calmer. Just goes to show that all the fancy, long named, sciencey products don't always come up on top over simple and gentle products like this one.",False,2019-05-07 00:37:00,528,0
2096,5/4/2019,5,amazing!cant rate it enough got it as a gift and can't stop smelling it the scent is absolutely amazing the exfoliate itself is amazing my skin after the use feels so soft just can't stop using it!wont use any other skin brand!x,False,2019-05-04 00:06:00,228,0
2097,5/19/2019,5,I'm really enjoying using this product because it compares favourably with more expensive brands.,False,2019-05-19 22:28:00,97,2
2098,4/25/2019,5,"I've always used a different brand of gradual ran but the smell has always put me off. As this was half price and I had enough points to use, I thought I would give it a try.1- Smell is lovely2- My skin is so soft3- It goes on so well, just used it like a moisturiser.( washed palms with a wipe!)4- Looks AMAZING!!!5- WILL BE USING IT RATHER THAN MY USUAL ( St.Moritz) 6- Very natural looking.7- I'm quite pale but found 1 application of the medium to dark was perfect!8- It has lasted for quite a few days before I noticed it was starting to disappear quite subtly.9- Great product 10- A must buy!!!!!!!!",False,2019-04-25 07:59:00,605,0
2099,5/21/2019,5,Love dove bath products. This soap bar has the dove scent and is a quarter moisturising. (Not as drying as other soaps).,False,2019-05-21 06:59:00,120,0
2100,4/23/2019,5,Nice fresh fabric softeners,True,2019-04-23 05:56:00,27,1
2101,5/6/2019,5,This product is amazing value for money. The smell is lovely and soft and does the job well. Would recommend this purchase.,False,2019-05-06 21:49:00,123,4
2102,5/4/2019,5,Great product thanks,True,2019-05-04 22:32:00,20,2
2103,4/30/2019,4,Happy,True,2019-04-30 04:40:00,5,4
2104,4/24/2019,5,"okay, I have hair like most of us. for sure, less each year but that's only meant I care a bit more about doing right by it. This is probably the best shampoo I've ever owned and I only need to buy like 2 bottles a year. feels good. i got the conditioner too, which is equally as good and can be bought in the same size",True,2019-04-24 11:33:00,319,4
2105,4/23/2019,1,Gave me and everyone I gave a pack to a rash and spots,True,2019-04-23 04:49:00,54,0
